batter_id,batter_name,date,opposing_team,avg1,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,avg2,year
202,이대호,5.28,한화,0.500,4,0,2,1,0,0,0,0,0,0,0,1,0,0.294,2006
202,이대호,5.3,삼성,0.333,3,1,1,0,0,0,0,0,0,0,1,0,0,0.295,2006
202,이대호,5.31,삼성,0.000,3,0,0,0,0,0,0,0,0,0,0,0,0,0.289,2006
202,이대호,6.01,삼성,0.000,1,1,0,0,0,0,0,0,0,2,0,0,0,0.287,2006
202,이대호,6.02,SK,0.000,3,0,0,0,0,0,0,0,0,0,1,0,0,0.281,2006
202,이대호,6.03,SK,0.500,4,0,2,1,0,0,3,0,0,0,0,1,0,0.287,2006
202,이대호,6.04,SK,0.250,4,1,1,0,0,0,0,0,0,0,0,1,0,0.28600000000000003,2006
202,이대호,6.06,KIA,0.500,4,2,2,0,0,1,1,0,0,0,0,0,0,0.29100000000000004,2006
202,이대호,6.07,KIA,0.500,4,0,2,0,0,0,1,0,0,1,0,0,0,0.29600000000000004,2006
202,이대호,6.08,KIA,0.500,2,0,1,1,0,0,1,0,0,0,0,0,0,0.299,2006
202,이대호,6.11,두산,0.333,3,1,1,0,0,1,1,0,0,0,0,1,0,0.299,2006
202,이대호,6.13,LG,0.333,3,0,1,0,0,0,0,0,0,1,0,1,0,0.3,2006
202,이대호,6.15,LG,0.500,4,1,2,0,0,1,3,0,0,0,0,0,0,0.305,2006
202,이대호,6.16,현대,0.500,4,2,2,0,0,2,3,0,0,0,0,1,1,0.309,2006
202,이대호,6.17,현대,0.667,3,1,2,0,0,1,3,0,0,1,0,1,0,0.315,2006
202,이대호,6.18,현대,0.333,3,1,1,1,0,0,0,0,0,2,0,0,0,0.315,2006
202,이대호,6.2,삼성,0.400,5,1,2,1,0,0,2,0,0,0,0,0,0,0.317,2006
202,이대호,6.21,삼성,0.000,4,0,0,0,0,0,0,0,0,0,0,1,0,0.311,2006
202,이대호,6.23,SK,0.200,5,0,1,0,0,0,0,0,0,1,0,0,0,0.308,2006
202,이대호,6.24,SK,0.500,4,0,2,0,0,0,1,0,0,0,0,0,2,0.312,2006
202,이대호,6.25,SK,0.500,4,1,2,0,0,1,1,0,0,0,0,0,0,0.316,2006
202,이대호,6.27,KIA,0.333,3,0,1,0,0,0,0,0,0,1,0,0,0,0.316,2006
202,이대호,6.28,KIA,0.500,2,2,1,0,0,1,2,0,0,2,0,0,0,0.318,2006
202,이대호,6.29,KIA,0.667,3,0,2,1,0,0,2,0,0,1,0,0,0,0.322,2006
202,이대호,7.02,두산,0.600,5,1,3,0,0,1,4,0,0,0,0,0,0,0.329,2006
202,이대호,7.05,현대,0.500,4,1,2,0,0,1,2,0,0,1,0,0,0,0.332,2006
202,이대호,7.07,LG,0.250,4,1,1,0,0,0,0,0,0,0,0,0,0,0.33,2006
202,이대호,7.08,LG,0.000,4,0,0,0,0,0,0,0,0,0,1,2,1,0.325,2006
202,이대호,7.09,LG,0.000,5,0,0,0,0,0,0,0,0,0,0,1,0,0.318,2006
202,이대호,7.13,한화,0.500,4,2,2,0,0,1,1,0,0,0,0,0,0,0.321,2006
202,이대호,7.14,삼성,0.000,4,0,0,0,0,0,0,0,0,0,0,1,0,0.316,2006
202,이대호,7.15,삼성,0.333,3,0,1,0,0,0,0,0,0,0,0,0,0,0.316,2006
202,이대호,7.16,삼성,0.333,3,3,1,0,0,0,0,0,0,0,2,0,0,0.316,2006
202,이대호,7.25,한화,0.000,3,0,0,0,0,0,0,0,0,0,0,0,0,0.312,2006
202,이대호,7.28,LG,0.500,4,2,2,0,0,1,1,0,0,1,0,0,0,0.315,2006
202,이대호,7.3,LG,0.750,4,1,3,1,0,0,0,0,0,0,1,0,0,0.322,2006
202,이대호,8.01,한화,0.000,1,0,0,0,0,0,0,0,0,0,0,1,0,0.321,2006
202,이대호,8.02,한화,0.750,4,0,3,0,0,0,0,0,0,0,0,0,0,0.327,2006
202,이대호,8.03,한화,0.250,4,1,1,0,0,0,0,0,0,0,0,0,0,0.326,2006
202,이대호,8.04,SK,0.250,4,1,1,1,0,0,2,0,0,0,0,0,0,0.325,2006
202,이대호,8.05,SK,0.200,5,0,1,0,0,0,0,0,0,0,0,0,0,0.32299999999999995,2006
202,이대호,8.06,SK,0.000,3,0,0,0,0,0,0,0,0,1,0,1,1,0.319,2006
202,이대호,8.1,현대,0.333,3,2,1,0,0,0,0,0,0,1,1,0,0,0.319,2006
202,이대호,8.11,두산,1.000,4,1,4,1,0,1,3,0,0,1,0,0,0,0.329,2006
202,이대호,8.15,LG,0.200,5,1,1,0,0,0,1,0,0,0,0,0,1,0.327,2006
202,이대호,8.16,LG,0.800,5,2,4,1,0,0,2,0,0,0,0,0,0,0.334,2006
202,이대호,8.17,LG,0.333,6,0,2,0,0,0,2,0,0,0,0,0,0,0.334,2006
202,이대호,8.2,KIA,0.500,4,0,2,0,0,0,1,0,0,0,0,0,0,0.337,2006
202,이대호,8.22,삼성,0.333,3,0,1,0,0,0,1,0,0,0,0,0,0,0.337,2006
202,이대호,8.23,삼성,0.000,4,0,0,0,0,0,0,0,0,0,0,1,1,0.332,2006
202,이대호,8.25,SK,0.333,3,0,1,1,0,0,0,0,0,1,0,0,0,0.332,2006
202,이대호,8.26,SK,0.000,3,0,0,0,0,0,0,0,0,1,0,1,0,0.329,2006
202,이대호,8.3,두산,0.667,6,3,4,2,0,1,3,0,0,0,0,0,0,0.335,2006
202,이대호,8.31,두산,0.200,5,0,1,0,0,0,0,0,0,0,0,2,0,0.333,2006
202,이대호,9.01,현대,0.750,4,3,3,0,0,1,2,0,0,1,0,0,0,0.338,2006
202,이대호,9.02,현대,0.667,3,1,2,1,0,1,2,0,0,0,0,0,0,0.341,2006
202,이대호,9.03,현대,0.000,4,0,0,0,0,0,0,0,0,0,0,0,0,0.337,2006
202,이대호,9.05,삼성,0.800,5,2,4,0,0,0,2,0,0,1,0,0,0,0.344,2006
202,이대호,9.06,삼성,0.000,3,0,0,0,0,0,0,0,0,0,1,1,0,0.341,2006
202,이대호,9.06,삼성,0.500,4,1,2,0,0,1,3,0,0,1,0,0,0,0.343,2006
202,이대호,9.07,SK,0.750,4,0,3,1,0,0,1,0,0,0,0,0,0,0.34700000000000003,2006
202,이대호,9.08,SK,0.333,3,1,1,0,0,1,2,0,0,1,0,0,0,0.34700000000000003,2006
202,이대호,9.09,KIA,0.500,4,2,2,0,0,0,0,0,0,1,0,0,0,0.349,2006
202,이대호,9.1,KIA,0.000,2,0,0,0,0,0,0,0,0,0,1,1,0,0.34700000000000003,2006
202,이대호,9.12,두산,0.250,4,0,1,0,0,0,0,0,0,0,0,1,0,0.34600000000000003,2006
202,이대호,9.13,두산,0.250,4,0,1,1,0,0,0,0,0,0,0,1,0,0.345,2006
202,이대호,9.14,현대,0.000,2,1,0,0,0,0,0,0,0,1,2,0,0,0.343,2006
202,이대호,9.15,현대,0.000,4,0,0,0,0,0,0,0,0,0,0,0,1,0.339,2006
202,이대호,9.16,한화,0.400,5,2,2,0,0,1,2,0,0,0,0,0,0,0.34,2006
202,이대호,9.18,한화,0.333,3,1,1,0,0,1,2,0,0,1,0,0,0,0.34,2006
202,이대호,9.19,두산,0.250,4,1,1,0,0,0,0,0,0,1,0,0,0,0.339,2006
202,이대호,9.2,두산,0.500,4,0,2,0,0,0,0,0,0,0,0,0,1,0.341,2006
202,이대호,9.2,두산,0.000,4,0,0,0,0,0,0,0,0,0,0,0,0,0.337,2006
202,이대호,9.21,LG,0.000,3,0,0,0,0,0,0,0,0,0,1,1,0,0.335,2006
202,이대호,9.22,LG,0.200,5,0,1,0,0,0,0,0,0,1,0,1,0,0.333,2006
202,이대호,9.23,한화,1.000,1,0,1,0,0,0,1,0,0,0,0,0,0,0.335,2006
202,이대호,9.26,삼성,0.250,4,0,1,0,0,0,0,0,0,0,0,1,0,0.334,2006
202,이대호,9.27,SK,0.250,4,0,1,0,0,0,0,0,0,0,0,1,0,0.333,2006
202,이대호,9.28,두산,1.000,3,1,3,2,0,0,2,0,0,1,0,0,0,0.338,2006
202,이대호,9.29,두산,0.500,4,0,2,0,0,0,0,0,0,0,0,0,1,0.34,2006
202,이대호,9.3,KIA,0.000,4,0,0,0,0,0,0,0,0,0,0,2,0,0.336,2006
202,이대호,10.01,KIA,0.000,2,0,0,0,0,0,0,0,0,0,0,0,0,0.335,2006
202,이대호,10.01,KIA,0.667,3,1,2,1,0,1,1,0,0,0,0,0,0,0.337,2006
202,이대호,10.02,KIA,1.000,1,0,1,1,0,0,0,0,0,1,0,0,0,0.339,2006
202,이대호,10.04,두산,0.250,4,0,1,0,0,0,0,0,0,0,0,1,0,0.338,2006
202,이대호,10.05,한화,0.000,2,0,0,0,0,0,0,0,0,0,0,0,0,0.336,2006
202,이대호,4.06,현대,0.667,3,1,2,0,0,0,0,0,0,1,0,0,0,0.667,2007
202,이대호,4.07,현대,0.333,3,1,1,0,0,0,0,0,0,2,0,0,0,0.5,2007
202,이대호,4.08,현대,0.250,4,2,1,0,0,1,1,0,0,1,0,1,0,0.4,2007
202,이대호,4.1,LG,0.667,3,2,2,0,0,1,1,0,0,1,0,0,1,0.462,2007
202,이대호,4.11,LG,0.333,3,2,1,0,0,1,1,0,0,2,0,0,0,0.438,2007
202,이대호,4.12,LG,0.750,4,1,3,2,0,0,1,0,0,0,0,1,0,0.5,2007
202,이대호,4.13,한화,0.333,3,0,1,0,0,0,1,0,0,1,0,0,0,0.478,2007
202,이대호,4.14,한화,1.000,4,1,4,1,0,0,2,0,0,0,0,0,0,0.556,2007
202,이대호,4.15,한화,0.000,3,0,0,0,0,0,0,0,0,2,0,0,0,0.5,2007
202,이대호,4.17,삼성,0.250,4,0,1,0,0,0,0,0,0,0,0,1,0,0.471,2007
202,이대호,4.18,삼성,0.333,3,2,1,1,0,0,0,0,0,1,0,1,0,0.459,2007
202,이대호,4.19,삼성,0.000,3,0,0,0,0,0,0,0,0,1,1,0,0,0.425,2007
202,이대호,4.2,현대,0.500,4,0,2,0,0,0,0,0,0,0,0,0,0,0.4320000000000001,2007
202,이대호,4.21,현대,0.333,3,1,1,0,0,1,2,0,0,0,1,1,0,0.426,2007
202,이대호,4.22,현대,0.000,6,0,0,0,0,0,0,0,0,0,0,2,0,0.377,2007
202,이대호,4.24,SK,0.250,4,0,1,0,0,0,3,0,0,1,0,0,0,0.368,2007
202,이대호,4.25,SK,1.000,3,1,3,2,0,0,2,0,0,0,1,0,0,0.4,2007
202,이대호,4.26,SK,0.400,5,2,2,0,0,2,4,0,0,0,0,0,0,0.4,2007
202,이대호,4.27,두산,0.333,3,0,1,0,0,0,0,0,0,0,0,1,0,0.397,2007
202,이대호,4.28,두산,0.250,4,1,1,0,0,0,0,0,0,1,0,1,0,0.389,2007
202,이대호,4.29,두산,0.333,3,0,1,0,0,0,0,1,0,0,0,0,0,0.387,2007
202,이대호,5.03,KIA,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0.382,2007
202,이대호,5.04,삼성,0.500,4,1,2,1,0,1,2,0,0,0,0,0,0,0.388,2007
202,이대호,5.05,삼성,0.333,3,1,1,0,0,0,0,0,0,1,0,0,0,0.386,2007
202,이대호,5.06,삼성,0.000,3,0,0,0,0,0,0,0,0,1,0,2,0,0.3720000000000001,2007
202,이대호,5.08,SK,0.500,4,0,2,0,0,0,1,0,0,1,0,0,0,0.378,2007
202,이대호,5.1,SK,0.250,4,0,1,0,0,0,0,0,0,1,0,0,0,0.3720000000000001,2007
202,이대호,5.11,LG,0.000,3,0,0,0,0,0,0,0,0,3,0,0,0,0.361,2007
202,이대호,5.13,LG,0.000,1,0,0,0,0,0,0,0,0,1,2,0,0,0.35700000000000004,2007
202,이대호,5.15,두산,0.500,2,2,1,0,0,1,1,0,0,2,0,0,0,0.36,2007
202,이대호,5.17,두산,0.333,3,1,1,0,0,0,0,0,0,1,0,1,0,0.359,2007
202,이대호,5.18,한화,0.200,5,1,1,0,0,1,1,0,0,0,0,1,0,0.35200000000000004,2007
202,이대호,5.19,한화,0.000,2,0,0,0,0,0,0,0,0,2,0,0,0,0.345,2007
202,이대호,5.2,한화,0.250,4,0,1,0,0,0,0,0,0,0,0,1,0,0.342,2007
202,이대호,5.22,KIA,0.200,5,0,1,0,0,0,0,0,0,1,0,0,0,0.336,2007
202,이대호,5.23,KIA,0.200,5,0,1,1,0,0,1,0,0,0,0,1,0,0.331,2007
202,이대호,5.24,KIA,0.200,5,1,1,0,0,1,1,0,0,0,0,2,0,0.326,2007
202,이대호,5.25,LG,0.000,2,0,0,0,0,0,1,0,0,0,0,0,0,0.321,2007
202,이대호,5.26,LG,0.667,3,0,2,0,0,0,2,0,0,1,0,0,0,0.328,2007
202,이대호,5.27,LG,0.250,4,0,1,1,0,0,1,0,0,1,0,1,0,0.326,2007
202,이대호,5.29,한화,0.000,2,1,0,0,0,0,0,0,0,1,1,1,0,0.321,2007
202,이대호,5.3,한화,0.500,2,0,1,0,0,0,1,0,0,2,0,0,0,0.324,2007
202,이대호,5.31,한화,1.000,2,1,2,0,1,0,0,0,0,2,0,0,0,0.333,2007
202,이대호,6.01,KIA,1.000,3,0,3,0,0,0,0,0,0,1,0,0,0,0.34700000000000003,2007
202,이대호,6.02,KIA,0.667,3,3,2,0,0,1,1,0,0,1,0,0,0,0.353,2007
202,이대호,6.03,KIA,0.667,3,1,2,2,0,0,1,0,0,2,0,0,0,0.359,2007
202,이대호,6.05,삼성,0.500,4,1,2,0,0,1,1,0,0,0,0,1,0,0.363,2007
202,이대호,6.06,삼성,0.000,3,0,0,0,0,0,1,0,0,0,0,0,0,0.35600000000000004,2007
202,이대호,6.07,삼성,0.500,2,1,1,0,0,1,2,0,0,1,0,0,0,0.358,2007
202,이대호,6.09,현대,0.500,4,1,2,0,0,1,2,0,0,0,0,2,0,0.361,2007
202,이대호,6.1,현대,0.333,3,0,1,0,0,0,0,0,0,1,0,0,0,0.361,2007
202,이대호,6.12,두산,0.000,4,0,0,0,0,0,0,0,0,0,0,0,0,0.353,2007
202,이대호,6.13,두산,0.333,3,0,1,0,0,0,0,0,0,1,0,0,0,0.35200000000000004,2007
202,이대호,6.14,두산,0.333,3,0,1,0,0,0,0,0,0,0,1,0,0,0.35200000000000004,2007
202,이대호,6.15,한화,0.250,4,1,1,0,0,1,1,0,0,0,0,1,0,0.35,2007
202,이대호,6.16,한화,0.500,4,1,2,0,0,1,2,0,0,0,0,0,0,0.353,2007
202,이대호,6.17,한화,0.000,3,0,0,0,0,0,0,0,0,1,0,0,0,0.34700000000000003,2007
202,이대호,6.19,SK,0.333,3,0,1,0,0,0,0,0,0,1,0,0,0,0.34700000000000003,2007
202,이대호,6.2,SK,0.000,3,0,0,0,0,0,0,0,0,1,0,0,1,0.342,2007
202,이대호,6.22,현대,0.200,5,1,1,0,0,0,2,0,0,0,0,1,0,0.338,2007
202,이대호,6.26,SK,0.250,4,0,1,0,0,0,0,0,0,0,0,1,0,0.337,2007
202,이대호,6.27,SK,0.400,5,0,2,0,0,0,0,0,0,0,0,1,0,0.338,2007
202,이대호,6.28,SK,0.333,3,1,1,0,0,0,0,0,0,1,0,1,0,0.338,2007
202,이대호,6.29,삼성,0.333,3,1,1,1,0,0,0,0,0,0,0,0,0,0.338,2007
202,이대호,6.3,삼성,0.750,4,2,3,1,0,1,3,0,0,1,0,0,0,0.345,2007
202,이대호,7.03,KIA,0.500,4,1,2,0,0,0,0,0,0,0,0,1,0,0.348,2007
202,이대호,7.04,KIA,0.000,2,0,0,0,0,0,1,0,0,1,0,0,0,0.345,2007
202,이대호,7.05,KIA,0.400,5,2,2,0,0,1,4,0,0,0,0,0,1,0.34600000000000003,2007
202,이대호,7.06,SK,0.250,4,1,1,0,0,0,0,0,0,0,0,0,0,0.345,2007
202,이대호,7.07,SK,1.000,1,0,1,0,0,0,0,0,0,0,0,0,0,0.34700000000000003,2007
202,이대호,7.12,LG,0.250,4,0,1,0,0,0,0,0,0,1,0,1,1,0.34600000000000003,2007
202,이대호,7.13,한화,0.000,3,1,0,0,0,0,0,0,0,0,2,1,0,0.342,2007
202,이대호,7.15,한화,0.750,4,2,3,0,0,2,4,0,0,0,0,0,0,0.348,2007
202,이대호,7.2,SK,0.250,4,1,1,1,0,0,0,0,0,0,1,1,0,0.34700000000000003,2007
202,이대호,7.21,SK,0.500,4,1,2,1,0,0,0,0,0,1,0,1,0,0.349,2007
202,이대호,7.22,SK,0.250,4,0,1,0,0,0,0,0,0,0,0,0,0,0.34700000000000003,2007
202,이대호,7.24,KIA,0.500,2,0,1,0,0,0,0,0,0,2,0,1,0,0.349,2007
202,이대호,7.25,KIA,0.000,2,1,0,0,0,0,1,0,0,2,1,1,0,0.34600000000000003,2007
202,이대호,7.26,KIA,0.400,5,1,2,0,0,1,4,0,0,0,0,0,0,0.34700000000000003,2007
202,이대호,7.27,두산,0.250,4,1,1,0,0,0,0,0,0,0,0,1,0,0.34600000000000003,2007
202,이대호,7.28,두산,0.667,3,1,2,0,0,1,3,0,0,1,0,0,0,0.349,2007
202,이대호,7.31,현대,0.250,4,0,1,0,0,0,0,0,0,0,0,2,0,0.348,2007
202,이대호,8.01,현대,0.250,4,0,1,1,0,0,0,0,0,1,0,1,0,0.34600000000000003,2007
202,이대호,8.02,현대,0.250,4,0,1,0,0,0,0,0,0,0,0,1,0,0.345,2007
202,이대호,8.03,KIA,0.250,4,2,1,0,0,0,1,0,0,1,0,0,0,0.344,2007
202,이대호,8.04,KIA,0.000,3,0,0,0,0,0,0,0,0,1,0,0,1,0.34,2007
202,이대호,8.05,KIA,0.200,5,0,1,0,0,0,1,0,0,0,0,0,0,0.338,2007
202,이대호,8.08,삼성,0.250,4,0,1,0,0,0,0,0,0,1,0,1,0,0.337,2007
202,이대호,8.09,삼성,0.400,5,0,2,0,0,0,2,0,0,0,0,0,0,0.338,2007
202,이대호,8.1,두산,0.250,4,1,1,0,0,0,1,0,0,0,1,0,0,0.337,2007
202,이대호,8.11,두산,0.000,3,0,0,0,0,0,0,0,0,0,0,0,0,0.333,2007
202,이대호,8.12,두산,0.333,3,0,1,0,0,0,0,0,0,0,0,0,0,0.333,2007
202,이대호,8.15,LG,0.000,4,0,0,0,0,0,0,0,0,0,0,1,1,0.329,2007
202,이대호,8.16,LG,0.500,4,0,2,0,0,0,1,0,0,0,0,1,0,0.331,2007
202,이대호,8.17,현대,0.000,2,1,0,0,0,0,0,0,0,2,0,0,0,0.329,2007
202,이대호,8.18,현대,0.250,4,0,1,0,0,0,1,0,0,0,0,0,0,0.328,2007
202,이대호,8.19,현대,0.250,4,1,1,1,0,0,0,0,0,0,0,0,0,0.327,2007
202,이대호,8.21,삼성,0.333,3,0,1,0,0,0,0,0,0,0,0,0,0,0.327,2007
202,이대호,8.23,삼성,0.000,3,0,0,0,0,0,0,0,0,1,0,1,0,0.325,2007
202,이대호,8.24,한화,1.000,3,1,3,0,0,0,0,0,0,1,0,0,0,0.33,2007
202,이대호,8.25,한화,0.250,4,1,1,0,0,0,0,0,0,0,0,0,2,0.33,2007
202,이대호,8.26,한화,0.333,3,0,1,0,0,0,0,0,0,1,0,1,0,0.33,2007
202,이대호,8.28,LG,0.000,4,0,0,0,0,0,0,0,0,1,0,0,0,0.326,2007
202,이대호,8.29,LG,0.750,4,2,3,1,0,0,0,0,0,0,0,0,1,0.331,2007
202,이대호,8.3,LG,0.333,3,1,1,0,0,1,3,0,0,1,0,1,0,0.331,2007
202,이대호,8.31,두산,0.250,4,0,1,1,0,0,0,0,0,0,0,1,0,0.33,2007
202,이대호,9.02,두산,0.000,2,1,0,0,0,0,0,0,0,2,0,0,0,0.328,2007
202,이대호,9.05,현대,0.333,3,2,1,0,0,1,1,0,0,1,0,1,0,0.328,2007
202,이대호,9.08,두산,0.667,3,1,2,0,0,1,2,0,0,1,1,0,0,0.331,2007
202,이대호,9.09,두산,0.600,5,3,3,1,0,1,3,0,0,0,0,0,0,0.334,2007
202,이대호,9.11,LG,0.333,3,2,1,0,0,0,0,0,0,2,0,0,0,0.334,2007
202,이대호,9.12,SK,0.250,4,0,1,0,0,0,1,0,0,0,0,1,0,0.333,2007
202,이대호,9.13,현대,0.250,4,1,1,0,0,0,0,0,0,0,0,2,0,0.332,2007
202,이대호,9.2,LG,0.667,3,0,2,0,0,0,1,0,0,1,0,0,0,0.335,2007
202,이대호,9.21,LG,0.500,2,1,1,0,0,1,1,0,0,2,0,0,0,0.336,2007
202,이대호,9.22,LG,0.250,4,2,1,0,0,1,3,0,0,1,0,0,0,0.335,2007
202,이대호,9.29,삼성,0.333,3,0,1,0,0,0,0,0,0,1,0,1,0,0.335,2007
202,이대호,10.01,두산,0.250,4,0,1,1,0,0,0,0,0,0,0,1,0,0.334,2007
202,이대호,10.03,SK,0.333,3,0,1,0,0,0,0,0,0,1,0,2,0,0.334,2007
202,이대호,10.04,삼성,0.000,2,1,0,0,0,0,0,0,0,2,0,1,0,0.333,2007
202,이대호,10.05,삼성,0.667,3,2,2,0,0,1,2,0,0,1,0,0,0,0.335,2007
202,이대호,3.29,한화,0.800,5,0,4,1,0,0,1,0,0,0,0,1,0,0.8,2008
202,이대호,3.3,한화,0.500,4,2,2,0,0,1,5,0,0,0,1,0,0,0.667,2008
202,이대호,4.01,SK,0.250,4,1,1,0,0,0,2,0,0,0,0,1,0,0.5379999999999999,2008
202,이대호,4.02,SK,0.000,3,1,0,0,0,0,1,0,0,0,1,0,0,0.438,2008
202,이대호,4.03,SK,0.000,3,0,0,0,0,0,0,0,0,1,0,0,0,0.368,2008
202,이대호,4.04,LG,0.000,4,0,0,0,0,0,0,0,0,0,0,3,0,0.304,2008
202,이대호,4.05,LG,0.500,4,1,2,0,0,1,3,0,0,1,0,0,1,0.333,2008
202,이대호,4.06,LG,0.200,5,1,1,0,0,0,2,0,0,0,0,1,0,0.313,2008
202,이대호,4.08,삼성,0.600,5,3,3,0,0,1,2,0,0,0,0,0,0,0.35100000000000003,2008
202,이대호,4.1,삼성,0.333,3,0,1,0,0,0,0,0,0,0,0,1,0,0.35,2008
202,이대호,4.11,KIA,0.333,3,1,1,0,0,0,0,0,0,1,0,0,0,0.349,2008
202,이대호,4.12,KIA,0.333,3,0,1,0,0,0,0,0,0,1,0,1,0,0.348,2008
202,이대호,4.13,KIA,0.000,3,1,0,0,0,0,0,0,0,1,0,0,0,0.327,2008
202,이대호,4.15,두산,0.500,4,1,2,1,0,0,1,0,0,0,0,0,0,0.34,2008
202,이대호,4.18,우리,0.500,4,1,2,2,0,0,4,0,0,1,0,0,0,0.35100000000000003,2008
202,이대호,4.19,우리,0.500,2,0,1,0,0,0,0,0,0,2,0,0,0,0.35600000000000004,2008
202,이대호,4.2,우리,0.500,2,1,1,1,0,0,0,0,0,2,0,0,0,0.361,2008
202,이대호,4.23,SK,0.250,4,1,1,0,0,0,0,0,0,0,0,0,0,0.354,2008
202,이대호,4.24,SK,0.250,4,0,1,0,0,0,0,0,0,0,0,0,1,0.348,2008
202,이대호,4.25,삼성,0.000,4,0,0,0,0,0,0,0,0,0,0,2,0,0.329,2008
202,이대호,4.26,삼성,0.500,4,1,2,1,0,0,1,0,0,0,0,1,0,0.338,2008
202,이대호,4.27,삼성,0.333,3,1,1,0,0,0,1,0,0,1,0,0,0,0.338,2008
202,이대호,4.29,LG,0.750,4,1,3,0,0,1,3,0,0,0,0,0,0,0.35700000000000004,2008
202,이대호,4.3,LG,0.000,2,1,0,0,0,0,0,0,0,2,0,1,0,0.349,2008
202,이대호,5.01,LG,0.600,5,0,3,0,0,0,3,0,0,0,0,0,0,0.363,2008
202,이대호,5.03,KIA,0.333,3,0,1,0,0,0,0,0,0,1,0,0,0,0.362,2008
202,이대호,5.05,KIA,0.000,3,1,0,0,0,0,0,0,0,2,0,0,0,0.35100000000000003,2008
202,이대호,5.06,한화,1.000,4,1,4,0,0,0,0,0,0,1,0,0,0,0.376,2008
202,이대호,5.07,한화,0.000,3,0,0,0,0,0,0,0,0,1,0,0,0,0.365,2008
202,이대호,5.08,한화,0.000,4,0,0,0,0,0,0,0,0,1,0,2,0,0.35200000000000004,2008
202,이대호,5.09,두산,0.667,3,2,2,0,0,1,2,0,0,1,0,0,0,0.36,2008
202,이대호,5.1,두산,0.400,5,1,2,0,0,0,0,0,0,0,0,0,0,0.362,2008
202,이대호,5.11,두산,0.000,4,0,0,0,0,0,0,0,0,0,0,0,0,0.35,2008
202,이대호,5.13,삼성,0.250,4,1,1,1,0,0,0,0,0,0,0,0,0,0.34700000000000003,2008
202,이대호,5.14,삼성,0.250,4,0,1,0,0,0,0,0,0,1,0,0,0,0.344,2008
202,이대호,5.15,삼성,0.750,4,1,3,1,0,1,3,0,0,0,0,0,0,0.35600000000000004,2008
202,이대호,5.16,우리,0.667,3,1,2,0,0,1,2,0,0,0,1,0,0,0.363,2008
202,이대호,5.17,우리,0.000,2,1,0,0,0,0,1,0,0,0,1,0,0,0.358,2008
202,이대호,5.18,우리,0.000,5,0,0,0,0,0,0,0,0,0,0,3,0,0.345,2008
202,이대호,5.2,KIA,0.500,2,1,1,0,0,1,1,0,0,2,1,0,0,0.34700000000000003,2008
202,이대호,5.21,KIA,0.250,4,1,1,1,0,0,1,0,0,1,0,1,0,0.345,2008
202,이대호,5.22,KIA,0.500,4,2,2,0,0,1,2,0,0,1,0,1,0,0.349,2008
202,이대호,5.23,SK,0.333,3,1,1,0,0,0,1,0,0,1,0,0,0,0.348,2008
202,이대호,5.24,SK,0.200,5,1,1,0,0,0,0,0,0,0,0,1,0,0.344,2008
202,이대호,5.25,SK,0.200,5,1,1,0,0,0,0,0,0,0,0,2,0,0.339,2008
202,이대호,5.27,한화,0.000,2,1,0,0,0,0,1,0,0,1,0,1,1,0.335,2008
202,이대호,5.29,한화,0.000,4,0,0,0,0,0,0,0,0,0,0,0,1,0.327,2008
202,이대호,5.3,우리,0.500,4,0,2,0,0,0,0,0,0,0,0,1,0,0.331,2008
202,이대호,5.31,우리,0.750,4,1,3,0,0,0,1,0,0,1,0,0,0,0.341,2008
202,이대호,6.01,우리,0.000,3,0,0,0,0,0,0,0,0,1,1,0,0,0.335,2008
202,이대호,6.03,두산,0.000,3,0,0,0,0,0,1,0,0,0,0,0,1,0.33,2008
202,이대호,6.05,두산,0.000,3,0,0,0,0,0,0,0,0,0,1,0,0,0.324,2008
202,이대호,6.06,SK,0.000,2,1,0,0,0,0,0,0,0,1,1,2,0,0.321,2008
202,이대호,6.07,SK,0.250,4,0,1,0,0,0,0,0,0,0,0,0,0,0.32,2008
202,이대호,6.08,SK,0.333,3,0,1,0,0,0,0,0,0,1,0,0,0,0.32,2008
202,이대호,6.1,두산,0.000,3,0,0,0,0,0,0,0,0,0,1,0,0,0.315,2008
202,이대호,6.11,두산,0.400,5,0,2,0,0,0,1,0,0,0,0,1,0,0.317,2008
202,이대호,6.12,두산,0.333,3,0,1,0,0,0,0,0,0,0,1,1,0,0.317,2008
202,이대호,6.13,우리,0.000,5,0,0,0,0,0,0,0,0,0,0,2,0,0.31,2008
202,이대호,6.14,우리,0.500,4,1,2,1,0,0,2,0,0,1,0,0,0,0.313,2008
202,이대호,6.15,우리,0.500,2,1,1,0,0,0,0,0,1,2,0,1,0,0.315,2008
202,이대호,6.17,한화,0.000,3,1,0,0,0,0,0,0,0,2,0,0,1,0.311,2008
202,이대호,6.19,한화,0.500,4,1,2,0,0,1,1,0,0,0,0,0,0,0.314,2008
202,이대호,6.2,LG,0.000,2,1,0,0,0,0,0,0,0,3,0,1,0,0.311,2008
202,이대호,6.21,LG,0.500,4,0,2,1,0,0,3,0,0,1,0,0,0,0.315,2008
202,이대호,6.22,LG,0.750,4,2,3,0,0,1,4,0,0,0,0,0,0,0.322,2008
